Origin,CRSElapsedTime,AirTime,Distance,Year,IsWeekend,Season,CRSArr_TimeOfDay,CRSDep_TimeOfDay,dest_temperature_2m_mean,dest_wind_speed_10m_max,dest_wind_gusts_10m_max,dest_precipitation_sum,dest_rain_sum,dest_snowfall_sum,dest_precipitation_hours,dest_weather_code,dest_temperature_2m_range,origin_temperature_2m_mean,origin_wind_speed_10m_max,origin_wind_gusts_10m_max,origin_precipitation_sum,origin_rain_sum,origin_snowfall_sum,origin_precipitation_hours,origin_weather_code,origin_temperature_2m_range,airline_name,SinMonth,CosMonth,SinDay,CosDay
TPA,148.0,108.0,920.0,2022,1,Winter,Evening,Afternoon,-15.5,9.7,43.2,0.0,0.0,0.0,0.0,3,16.799999999999997,17.1,24.2,44.6,6.8,6.8,0.0,11.0,63,5.600000000000001,American Airlines Inc.,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
LAX,321.0,299.0,2402.0,2021,0,Summer,Night,Afternoon,7.6,9.0,42.8,4.3,4.3,0.0,9.0,55,11.5,21.5,23.2,40.3,0.0,0.0,0.0,0.0,2,5.300000000000001,American Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.39435585511331855,0.9189578116202306
BOS,95.0,79.0,280.0,2024,1,Fall,Morning,Morning,-5.1,8.4,29.2,6.4,0.4,4.2,22.0,73,2.3,15.6,12.1,22.0,0.2,0.2,0.0,2.0,51,6.0,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
IND,110.0,84.0,588.0,2020,0,Winter,Evening,Afternoon,-17.8,8.8,43.6,1.3,0.0,0.91,7.0,73,6.0,4.2,19.5,37.1,7.5,7.3,0.14,24.0,71,4.2,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
MIA,182.0,139.0,1013.0,2021,0,Spring,Evening,Afternoon,-10.7,6.3,29.5,0.7,0.0,0.49,6.0,71,7.6,21.6,29.5,55.1,0.2,0.2,0.0,2.0,51,4.699999999999999,Frontier Airlines Inc.,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
PVD,78.0,59.0,237.0,2021,0,Fall,Morning,Morning,3.9,9.5,46.4,0.1,0.1,0.0,1.0,51,11.7,21.3,19.0,35.6,1.2,1.2,0.0,7.0,51,3.8999999999999986,PSA Airlines Inc.,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306
ROC,86.0,58.0,257.0,2023,1,Winter,Morning,Morning,-17.5,7.8,24.8,0.0,0.0,0.0,0.0,3,11.599999999999998,1.6,17.1,34.9,1.6,1.6,0.0,8.0,51,9.600000000000001,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
DTW,93.0,67.0,453.0,2022,0,Fall,Night,Night,-10.9,8.8,27.0,0.0,0.0,0.0,0.0,3,10.8,16.1,23.2,46.8,0.0,0.0,0.0,0.0,3,9.399999999999999,Delta Air Lines Inc.,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
CLE,85.0,59.0,363.0,2023,1,Winter,Evening,Evening,-17.7,7.9,35.6,0.0,0.0,0.0,0.0,0,6.5,0.9,16.6,34.9,0.7,0.0,0.49,4.0,71,2.8,Republic Airline,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624
MYR,102.0,80.0,473.0,2020,0,Winter,Afternoon,Afternoon,-6.7,9.7,47.9,0.0,0.0,0.0,0.0,3,13.1,10.4,25.5,50.0,1.9,1.9,0.0,5.0,53,9.799999999999999,PSA Airlines Inc.,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
ATL,118.0,91.0,666.0,2022,1,Fall,Evening,Afternoon,0.8,6.6,25.2,1.6,1.0,0.42,3.0,73,10.5,18.8,8.9,21.2,0.0,0.0,0.0,0.0,0,13.100000000000001,Spirit Air Lines,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
CLT,96.0,68.0,449.0,2022,1,Summer,Evening,Afternoon,2.4,8.6,32.8,0.6,0.6,0.0,2.0,53,10.1,25.6,14.7,38.9,0.5,0.5,0.0,3.0,51,13.8,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.8486442574947509,0.5289640103269624
MCO,151.0,134.0,861.0,2021,1,Summer,Afternoon,Morning,5.8,11.0,58.3,0.0,0.0,0.0,0.0,3,11.299999999999999,24.5,15.4,32.4,10.9,10.9,0.0,9.0,63,4.699999999999999,Frontier Airlines Inc.,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624
ORD,113.0,82.0,678.0,2023,0,Spring,Morning,Morning,-1.5,9.1,54.0,0.0,0.0,0.0,0.0,3,11.100000000000001,5.2,16.8,37.1,5.9,4.6,0.91,8.0,73,6.0,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.20129852008866006,0.9795299412524945
CHS,107.0,81.0,550.0,2023,0,Fall,Evening,Evening,-7.9,9.4,25.2,0.3,0.0,0.21,3.0,71,12.5,15.8,10.5,20.5,0.0,0.0,0.0,0.0,3,11.3,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
MSP,164.0,116.0,980.0,2021,0,Spring,Morning,Morning,-11.1,7.6,41.0,0.1,0.0,0.07,1.0,71,9.8,4.4,27.0,58.7,1.2,1.2,0.0,5.0,53,7.7,Endeavor Air Inc.,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
DCA,67.0,25.0,119.0,2022,0,Spring,Morning,Morning,-0.0,8.1,36.7,26.3,9.9,11.48,21.0,75,5.6,23.9,17.2,36.4,0.0,0.0,0.0,0.0,3,16.200000000000003,Republic Airline,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866
ATL,120.0,93.0,666.0,2021,0,Summer,Evening,Afternoon,5.2,9.1,50.8,4.3,3.8,0.35,6.0,73,9.0,23.0,13.8,29.9,5.7,5.7,0.0,11.0,61,7.5,Spirit Air Lines,-0.4999999999999998,-0.8660254037844388,0.20129852008866006,0.9795299412524945
BOS,91.0,65.0,280.0,2023,0,Fall,Morning,Morning,-7.7,9.1,26.3,0.0,0.0,0.0,0.0,3,11.1,7.9,36.7,64.8,7.7,7.7,0.0,7.0,63,9.100000000000001,JetBlue Airways,-0.5000000000000004,0.8660254037844384,0.0,1.0
BOS,96.0,60.0,280.0,2021,0,Fall,Morning,Morning,5.7,9.6,38.2,1.3,1.3,0.0,4.0,53,11.6,17.6,15.9,31.7,0.1,0.1,0.0,1.0,51,9.2,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
MSP,156.0,110.0,980.0,2021,0,Winter,Evening,Afternoon,-14.8,6.6,25.2,0.8,0.0,0.56,6.0,71,8.600000000000001,0.7,18.4,39.2,0.0,0.0,0.0,0.0,3,5.3,PSA Airlines Inc.,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
MEM,151.0,124.0,875.0,2020,0,Spring,Afternoon,Afternoon,-0.7,7.9,37.8,0.0,0.0,0.0,0.0,2,14.7,19.7,9.8,18.4,0.0,0.0,0.0,0.0,3,11.899999999999999,PSA Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763
CLE,84.0,65.0,363.0,2024,1,Fall,Evening,Afternoon,5.9,10.9,35.6,0.1,0.1,0.0,1.0,51,10.6,22.8,17.2,33.8,0.7,0.7,0.0,2.0,53,6.0,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
SJU,247.0,212.0,1576.0,2024,0,Spring,Night,Evening,-16.6,11.3,35.6,0.0,0.0,0.0,0.0,3,19.0,26.2,24.2,31.7,0.7,0.7,0.0,6.0,51,3.700000000000003,Frontier Airlines Inc.,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
ORD,124.0,85.0,678.0,2020,0,Spring,Evening,Afternoon,-3.3,7.0,31.7,3.3,1.0,1.61,17.0,73,3.8000000000000003,6.5,16.5,34.9,0.6,0.6,0.0,5.0,51,4.999999999999999,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
CVG,103.0,89.0,507.0,2023,1,Fall,Afternoon,Morning,-1.6,12.5,46.8,0.0,0.0,0.0,0.0,1,15.299999999999999,19.2,14.0,33.5,0.0,0.0,0.0,0.0,2,11.400000000000002,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
SFO,321.0,287.0,2521.0,2022,0,Fall,Morning,Night,-9.5,10.0,31.0,0.0,0.0,0.0,0.0,3,19.3,13.3,19.8,37.8,0.0,0.0,0.0,0.0,3,3.5999999999999996,United Air Lines Inc.,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
DEN,218.0,193.0,1558.0,2023,1,Fall,Afternoon,Morning,-5.6,9.1,23.8,0.0,0.0,0.0,0.0,1,16.9,21.8,30.5,53.6,0.0,0.0,0.0,0.0,3,13.500000000000002,Frontier Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
BOS,94.0,58.0,280.0,2024,1,Summer,Evening,Evening,1.4,9.8,33.8,5.5,3.0,1.75,10.0,75,10.8,20.0,26.9,54.0,0.1,0.1,0.0,1.0,51,9.7,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624
LAS,290.0,253.0,2176.0,2024,0,Fall,Evening,Morning,-5.5,11.0,52.6,0.0,0.0,0.0,0.0,1,9.2,22.5,11.4,16.6,0.0,0.0,0.0,0.0,3,12.5,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
PHX,271.0,221.0,2075.0,2024,1,Fall,Evening,Morning,-16.2,10.7,35.6,2.8,0.0,1.96,13.0,73,15.100000000000001,15.8,5.4,14.0,0.0,0.0,0.0,0.0,3,14.599999999999998,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203
CHS,110.0,69.0,550.0,2022,1,Spring,Morning,Morning,-10.9,9.3,28.8,2.5,0.0,1.75,6.0,75,15.7,16.4,20.3,36.4,2.8,2.8,0.0,4.0,55,8.499999999999998,PSA Airlines Inc.,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203
ORD,116.0,89.0,678.0,2024,0,Spring,Morning,Morning,-4.6,10.7,37.4,0.1,0.0,0.07,1.0,71,11.3,17.5,22.8,42.5,12.3,12.3,0.0,9.0,63,7.9,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866
SEA,310.0,266.0,2378.0,2023,0,Spring,Morning,Night,-7.0,8.4,27.4,0.3,0.0,0.21,3.0,71,14.100000000000001,11.4,14.9,27.0,0.0,0.0,0.0,0.0,3,8.3,Alaska Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
TPA,157.0,119.0,920.0,2023,1,Spring,Evening,Evening,0.8,11.5,51.5,0.0,0.0,0.0,0.0,3,10.9,22.6,19.1,37.8,0.1,0.1,0.0,1.0,51,11.200000000000003,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203
MSP,151.0,120.0,980.0,2021,1,Fall,Morning,Morning,-4.0,6.2,20.9,0.0,0.0,0.0,0.0,3,12.799999999999999,10.7,13.4,25.2,0.0,0.0,0.0,0.0,2,12.7,Delta Air Lines Inc.,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
LAX,300.0,268.0,2402.0,2023,0,Winter,Afternoon,Morning,-17.8,7.0,28.4,3.1,0.0,2.17,17.0,73,5.099999999999998,10.5,20.7,43.2,0.5,0.5,0.0,1.0,53,9.0,Spirit Air Lines,0.8660254037844386,0.5000000000000001,0.0,1.0
RDU,88.0,56.0,337.0,2023,0,Fall,Morning,Morning,-3.5,6.8,19.4,0.3,0.0,0.21,2.0,71,11.1,17.3,13.5,24.5,0.0,0.0,0.0,0.0,1,12.8,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306
CLT,98.0,85.0,449.0,2023,1,Spring,Morning,Morning,0.3,9.4,47.9,0.3,0.2,0.07,1.0,71,10.4,23.0,18.4,36.4,1.7,1.7,0.0,8.0,51,9.2,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203
ATL,120.0,89.0,666.0,2025,0,Spring,Morning,Morning,-6.6,10.4,32.0,0.0,0.0,0.0,0.0,3,17.0,23.5,21.3,49.0,2.1,2.1,0.0,7.0,55,11.3,Southwest Airlines Co.,0.8660254037844387,-0.49999999999999983,0.5712682150947923,0.8207634412072763
BNA,125.0,90.0,675.0,2023,0,Fall,Evening,Afternoon,-2.5,8.8,30.6,0.0,0.0,0.0,0.0,3,11.2,11.9,17.7,36.4,10.4,10.4,0.0,15.0,63,16.2,Spirit Air Lines,-0.8660254037844386,0.5000000000000001,0.0,1.0
MCO,145.0,119.0,861.0,2022,0,Summer,Night,Night,4.2,9.0,47.5,11.3,10.5,0.56,14.0,73,12.2,27.3,9.6,26.6,5.2,5.2,0.0,3.0,63,9.399999999999999,Frontier Airlines Inc.,1.2246467991473532e-16,-1.0,0.0,1.0
LAS,277.0,240.0,2176.0,2021,0,Winter,Afternoon,Morning,-18.3,8.8,34.6,0.0,0.0,0.0,0.0,3,14.8,7.1,24.8,39.2,4.2,4.2,0.0,7.0,61,9.6,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.0,1.0
FLL,153.0,124.0,992.0,2020,0,Winter,Night,Evening,-17.8,11.1,32.8,0.1,0.0,0.07,1.0,71,12.3,21.8,29.1,73.1,22.2,22.2,0.0,16.0,63,6.0,JetBlue Airways,-2.4492935982947064e-16,1.0,0.0,1.0
CVG,103.0,64.0,507.0,2020,0,Winter,Morning,Morning,-15.2,8.8,23.4,0.0,0.0,0.0,0.0,0,16.3,-1.2,15.9,37.1,0.0,0.0,0.0,0.0,3,5.3,PSA Airlines Inc.,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
CLT,95.0,70.0,449.0,2022,1,Spring,Evening,Evening,-1.8,6.4,34.9,27.8,6.7,14.77,22.0,75,4.2,22.1,14.3,30.6,0.7,0.7,0.0,3.0,53,13.0,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203
SEA,310.0,269.0,2378.0,2021,0,Fall,Morning,Night,2.6,9.4,51.8,0.6,0.4,0.14,2.0,71,11.0,13.6,17.7,36.4,0.0,0.0,0.0,0.0,1,11.600000000000001,Alaska Airlines Inc.,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306
FLL,170.0,134.0,992.0,2022,1,Summer,Night,Evening,1.3,8.6,32.8,8.0,5.8,1.54,17.0,73,5.800000000000001,26.1,14.0,28.1,18.8,18.8,0.0,12.0,63,6.100000000000001,Frontier Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
MCO,149.0,120.0,861.0,2025,0,Spring,Evening,Afternoon,-9.3,9.2,27.0,0.0,0.0,0.0,0.0,0,17.6,14.9,21.6,43.2,0.0,0.0,0.0,0.0,1,11.900000000000002,American Airlines Inc.,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
MCO,145.0,115.0,861.0,2022,0,Summer,Night,Night,11.0,12.2,64.1,0.0,0.0,0.0,0.0,2,11.2,26.2,13.6,30.2,14.1,14.1,0.0,11.0,63,7.199999999999999,Frontier Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.72479278722912,0.6889669190756866
BOS,98.0,61.0,280.0,2020,1,Winter,Morning,Morning,-23.2,8.0,24.5,0.0,0.0,0.0,0.0,0,12.700000000000003,-8.6,20.9,37.4,0.5,0.0,0.35,3.0,71,8.8,JetBlue Airways,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624
MCO,145.0,124.0,861.0,2023,1,Fall,Afternoon,Morning,0.5,9.0,26.3,0.0,0.0,0.0,0.0,3,14.5,24.3,12.2,26.6,0.0,0.0,0.0,0.0,3,12.7,Southwest Airlines Co.,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
MCO,150.0,123.0,861.0,2022,0,Fall,Afternoon,Afternoon,3.1,8.6,35.3,0.0,0.0,0.0,0.0,3,8.8,27.1,13.4,27.7,16.6,16.6,0.0,8.0,65,9.000000000000004,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.0,1.0
ORD,115.0,90.0,678.0,2022,1,Fall,Evening,Evening,-17.4,9.1,32.0,0.0,0.0,0.0,0.0,3,12.899999999999999,1.0,18.1,36.7,0.2,0.1,0.07,2.0,71,3.5,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
DFW,197.0,159.0,1303.0,2022,0,Summer,Evening,Afternoon,2.1,10.1,46.4,2.6,1.3,0.91,5.0,73,9.3,23.6,10.2,27.7,4.7,4.7,0.0,7.0,63,6.100000000000001,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866
ORD,119.0,91.0,678.0,2021,1,Winter,Afternoon,Afternoon,-19.7,9.7,26.6,0.0,0.0,0.0,0.0,0,12.700000000000001,-2.8,9.9,21.2,0.0,0.0,0.0,0.0,3,2.4,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
BDL,75.0,46.0,196.0,2023,1,Winter,Afternoon,Afternoon,-27.3,9.2,24.1,0.0,0.0,0.0,0.0,0,10.599999999999998,0.7,26.0,57.6,0.0,0.0,0.0,0.0,3,6.0,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
LAX,310.0,261.0,2402.0,2024,0,Winter,Afternoon,Morning,-13.1,10.3,37.1,0.4,0.0,0.28,3.0,71,14.900000000000002,12.0,10.5,28.4,0.0,0.0,0.0,0.0,3,6.199999999999999,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.0,1.0
PIT,72.0,43.0,268.0,2024,1,Summer,Evening,Evening,11.2,14.5,51.8,0.6,0.6,0.0,2.0,51,9.9,22.6,15.5,41.8,4.5,4.5,0.0,5.0,61,9.3,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.8486442574947509,0.5289640103269624
BNA,120.0,94.0,675.0,2022,0,Summer,Afternoon,Morning,5.3,7.8,30.6,1.4,1.4,0.0,6.0,53,11.6,23.7,18.2,39.6,48.1,48.1,0.0,16.0,65,12.100000000000001,Southwest Airlines Co.,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
MCI,160.0,110.0,1038.0,2022,1,Winter,Night,Evening,-13.6,8.1,38.2,0.0,0.0,0.0,0.0,3,13.799999999999999,-4.4,6.9,19.1,0.0,0.0,0.0,0.0,3,14.2,PSA Airlines Inc.,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
RDU,91.0,63.0,337.0,2021,0,Spring,Morning,Morning,-11.1,6.2,33.5,1.9,0.0,1.33,10.0,73,7.6,6.7,8.8,21.2,0.0,0.0,0.0,0.0,3,14.5,Republic Airline,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
DTW,97.0,71.0,453.0,2023,0,Fall,Evening,Afternoon,6.5,12.8,47.9,0.0,0.0,0.0,0.0,0,14.0,14.2,8.7,16.6,0.0,0.0,0.0,0.0,3,11.8,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763
CVG,104.0,74.0,507.0,2024,0,Fall,Night,Evening,-12.1,12.1,34.6,0.2,0.0,0.14,2.0,71,17.3,12.7,18.5,38.5,0.2,0.2,0.0,1.0,51,9.7,Frontier Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.0,1.0
PWM,98.0,81.0,364.0,2020,0,Summer,Afternoon,Afternoon,5.4,9.0,43.6,1.9,1.9,0.0,8.0,51,12.5,16.1,14.8,36.7,0.0,0.0,0.0,0.0,3,7.399999999999999,Republic Airline,-0.8660254037844384,-0.5000000000000004,0.5712682150947923,0.8207634412072763
SFO,318.0,274.0,2521.0,2023,0,Spring,Evening,Morning,-7.0,8.4,27.4,0.3,0.0,0.21,3.0,71,14.100000000000001,12.4,23.5,42.5,0.2,0.2,0.0,2.0,51,4.4,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
CHS,113.0,83.0,550.0,2025,0,Spring,Afternoon,Afternoon,-4.6,9.5,31.0,0.0,0.0,0.0,0.0,3,19.8,22.0,12.8,29.2,1.9,1.9,0.0,7.0,53,8.7,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
BGR,115.0,84.0,473.0,2022,0,Fall,Afternoon,Afternoon,-11.0,10.3,31.0,0.0,0.0,0.0,0.0,3,18.2,10.1,12.4,24.1,0.0,0.0,0.0,0.0,3,17.200000000000003,PSA Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
ORD,121.0,86.0,678.0,2022,0,Spring,Evening,Afternoon,1.1,9.7,40.7,0.0,0.0,0.0,0.0,3,17.4,15.8,20.4,45.0,16.5,16.5,0.0,12.0,65,14.799999999999999,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306
DTW,107.0,71.0,453.0,2023,1,Winter,Evening,Afternoon,-17.5,7.8,24.8,0.0,0.0,0.0,0.0,3,11.599999999999998,-0.7,14.7,30.2,2.6,2.5,0.07,7.0,71,6.699999999999999,Delta Air Lines Inc.,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
ILM,97.0,62.0,413.0,2024,1,Summer,Afternoon,Morning,6.7,9.5,31.7,2.4,2.4,0.0,3.0,61,14.8,24.2,13.0,30.2,2.0,2.0,0.0,8.0,53,8.400000000000002,PSA Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
LAX,312.0,293.0,2402.0,2023,0,Fall,Night,Afternoon,-6.1,10.9,28.1,1.6,0.9,0.49,10.0,71,14.899999999999999,16.1,23.0,38.2,0.0,0.0,0.0,0.0,0,8.5,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.0,1.0
IAH,212.0,174.0,1325.0,2021,0,Fall,Afternoon,Morning,-5.7,7.2,41.0,0.0,0.0,0.0,0.0,3,4.2,22.9,9.7,19.8,0.0,0.0,0.0,0.0,3,11.299999999999997,Republic Airline,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
ATL,115.0,93.0,666.0,2023,1,Spring,Evening,Evening,2.2,14.4,62.6,1.5,0.3,0.84,2.0,75,12.0,19.5,10.7,23.0,0.3,0.3,0.0,3.0,51,11.1,Southwest Airlines Co.,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624
SJU,262.0,228.0,1576.0,2022,0,Spring,Morning,Morning,-12.1,7.0,25.9,0.0,0.0,0.0,0.0,3,9.900000000000002,25.5,19.5,43.6,0.3,0.3,0.0,2.0,51,6.800000000000001,Frontier Airlines Inc.,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
MYR,101.0,74.0,473.0,2021,0,Spring,Evening,Afternoon,-10.4,6.9,28.8,0.8,0.0,0.56,4.0,73,9.6,9.2,14.8,31.7,0.0,0.0,0.0,0.0,1,15.899999999999999,Spirit Air Lines,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
MSP,160.0,137.0,980.0,2024,0,Summer,Evening,Afternoon,6.2,8.7,28.1,3.1,3.1,0.0,5.0,61,10.1,19.6,12.7,30.6,0.0,0.0,0.0,0.0,3,10.299999999999999,Delta Air Lines Inc.,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
CLT,98.0,70.0,449.0,2024,1,Winter,Afternoon,Afternoon,-11.8,10.2,33.1,0.1,0.0,0.07,1.0,71,13.0,6.9,23.6,49.0,0.0,0.0,0.0,0.0,3,8.100000000000001,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
CLT,108.0,64.0,449.0,2020,1,Spring,Evening,Afternoon,-3.5,8.7,47.2,23.4,0.0,16.38,18.0,75,7.299999999999999,22.4,10.7,26.6,0.0,0.0,0.0,0.0,3,15.899999999999999,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624
PBI,165.0,127.0,951.0,2023,0,Fall,Night,Evening,-6.5,10.4,23.0,0.0,0.0,0.0,0.0,3,12.0,23.3,27.3,47.5,1.5,1.5,0.0,8.0,51,7.300000000000001,Frontier Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
MCO,152.0,107.0,861.0,2022,0,Spring,Night,Night,-7.4,13.1,79.2,0.5,0.0,0.35,4.0,71,11.1,23.8,23.6,45.4,0.9,0.9,0.0,5.0,51,10.5,Frontier Airlines Inc.,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
DCA,66.0,29.0,119.0,2021,1,Fall,Afternoon,Afternoon,-18.8,8.0,34.9,5.0,0.0,3.5,16.0,73,8.100000000000001,6.0,14.5,31.3,0.0,0.0,0.0,0.0,3,11.799999999999999,PSA Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
ORD,110.0,84.0,678.0,2024,0,Winter,Morning,Morning,-15.9,11.5,32.0,0.1,0.0,0.07,1.0,71,16.799999999999997,15.4,21.9,43.6,0.0,0.0,0.0,0.0,3,10.9,American Airlines Inc.,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
PIT,74.0,47.0,268.0,2024,1,Fall,Morning,Morning,-16.2,10.7,35.6,2.8,0.0,1.96,13.0,73,15.100000000000001,5.6,17.2,37.1,0.0,0.0,0.0,0.0,3,4.0,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203
HVN,69.0,46.0,157.0,2021,0,Winter,Evening,Evening,-18.8,9.0,39.6,0.0,0.0,0.0,0.0,0,12.099999999999998,-1.7,10.8,22.3,0.0,0.0,0.0,0.0,3,6.6,Republic Airline,0.49999999999999994,0.8660254037844387,0.0,1.0
ORD,114.0,92.0,678.0,2020,1,Summer,Afternoon,Morning,7.5,9.9,41.8,0.2,0.2,0.0,2.0,51,8.600000000000001,22.3,12.3,33.8,4.6,4.6,0.0,11.0,61,8.8,Republic Airline,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
SJU,254.0,233.0,1576.0,2021,0,Spring,Afternoon,Morning,-11.7,4.6,22.0,0.7,0.0,0.56,6.0,71,5.200000000000001,25.1,25.6,57.6,0.2,0.2,0.0,2.0,51,4.399999999999999,Frontier Airlines Inc.,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
SFO,324.0,263.0,2521.0,2022,0,Fall,Morning,Night,1.0,8.0,28.8,1.0,1.0,0.0,5.0,51,12.3,16.2,21.0,38.5,0.0,0.0,0.0,0.0,3,8.100000000000001,United Air Lines Inc.,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763
LAS,291.0,241.0,2176.0,2024,0,Summer,Evening,Morning,9.4,12.0,43.2,0.1,0.1,0.0,1.0,51,11.899999999999999,34.7,28.9,47.5,0.0,0.0,0.0,0.0,0,16.699999999999996,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866
DTW,97.0,75.0,453.0,2020,1,Fall,Morning,Morning,-0.1,7.7,34.9,1.1,0.0,0.77,5.0,73,8.1,21.8,22.0,45.4,0.0,0.0,0.0,0.0,3,10.099999999999998,Endeavor Air Inc.,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
